Table S7. The PRI result of 1913 true external FCOCs using the optimal Mouse-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
18914772,2,2,3,2,Moderate,4.10322612,In,100191,0.367443817,0.667611799
18995610,2,2,2,2,Moderate,4.468975866,In,3259,0.43513764,0.509244995
19007903,2,2,3,2,Moderate,4.236427931,In,100191,0.444758442,0.610533267
19027481,2,2,3,2,Moderate,4.236427931,In,100191,0.444758442,0.610533267
19070379,2,2,3,2,Moderate,3.920567607,In,15854,0.327545931,0.672224205
19070386,2,2,3,2,Moderate,4.035510705,In,100191,0.507551613,0.556949745
19070387,2,2,3,2,Moderate,3.912141922,In,15854,0.392854694,0.623369746
19070388,2,2,3,2,Moderate,3.916629498,In,100191,0.295761749,0.73735193
19092013,2,2,3,2,Moderate,4.075869336,In,3066718,0.294634306,0.725528641
19133375,2,2,2,2,Moderate,4.12450096,In,3259,0.478103245,0.490399029
19133376,2,2,3,2,Moderate,0.667722978,In,2391,0.311376377,0.649636066
19133377,2,2,2,2,Moderate,4.268331332,In,3259,0.386429154,0.589538294
19133381,2,2,3,2,Moderate,4.427550747,In,20327,0.354151353,0.4604546
19133383,2,2,3,2,Moderate,3.873111395,In,3066715,0.337773477,0.696325349
19349602,2,2,3,2,Moderate,0.954380071,In,18725,0.194481345,0.795253868
19366143,2,1,2,2,Moderate,4.720261711,In,4485134,0.437778442,0.591708875
19366180,3,1,3,2,Moderate,4.557660573,In,20327,0.367232938,0.528290904
19366182,3,1,3,2,Moderate,4.528064539,In,20327,0.36628873,0.539057433
19366202,3,1,3,2,Moderate,4.962491827,In,214768,0.47744559,0.474510454
19371043,2,2,3,2,Moderate,4.116949103,In,20327,0.383188321,0.491081561
19377164,2,2,3,2,Moderate,4.295865245,In,100191,0.309388972,0.73870884
19387716,2,2,3,2,Moderate,3.899314409,In,3066712,0.37813392,0.67444973
19433797,2,2,3,2,Moderate,4.106549665,In,3079007,0.314477986,0.670282837
19710935,2,2,3,2,Moderate,4.179426314,In,70897,0.355366316,0.698898785
19777101,2,1,3,2,Moderate,4.531571637,In,4485134,0.434958571,0.566367943
19786012,2,2,2,2,Moderate,4.432217771,In,3066716,0.501051712,0.463800176
19786016,2,2,3,2,Moderate,3.877345932,In,4485134,0.32583327,0.720525424
19794053,2,2,3,2,Moderate,3.935610675,In,3079007,0.302170683,0.688304515
19802958,2,2,3,2,Moderate,3.992435042,In,3066718,0.250490734,0.691433777
19820790,2,2,2,2,Moderate,4.202971191,In,3066716,0.373392855,0.585544936
19879595,2,2,2,2,Moderate,3.93013086,In,4485134,0.355457033,0.690340072
19899536,2,2,3,2,Moderate,4.207399591,In,4485134,0.265591756,0.764908089
19899935,2,2,3,2,Moderate,4.27822474,In,4115,0.394900789,0.553521464
19899941,2,2,3,2,Moderate,3.937126595,In,3079007,0.300921723,0.689569277
19899942,2,2,2,2,Moderate,4.506912357,In,3066716,0.486694647,0.486197636
19908020,2,2,2,2,Moderate,4.018190781,In,3066712,0.408467621,0.695685954
19967668,2,2,3,2,Moderate,3.991971051,In,3066718,0.246732672,0.655883405
19967670,2,2,2,2,Moderate,3.93013086,In,4485134,0.355457033,0.690340072
19967675,2,1,2,2,Moderate,4.747109629,In,3066716,0.501910704,0.469281714
19967677,2,2,2,2,Moderate,3.861075436,In,4485134,0.325262442,0.719011092
19967678,2,2,2,2,Moderate,4.112245308,In,3066716,0.40359393,0.599046335
19967679,3,1,2,2,Moderate,4.595187092,In,3079009,0.446020546,0.529469438
19967683,2,2,2,2,Moderate,3.930974722,In,3079007,0.169308561,0.809545202
19967685,2,2,2,2,Moderate,4.229579268,In,4485134,0.328757752,0.738242385
19969306,2,2,2,2,Moderate,4.232506969,In,4485134,0.329954183,0.736937748
19969312,2,2,2,2,Moderate,4.257972563,In,3066718,0.362012139,0.590879472
19969315,2,2,2,2,Moderate,4.361459875,In,3066716,0.415935699,0.548752476
19969320,2,2,3,2,Moderate,3.819741221,In,3079007,0.206284153,0.802913657
19987041,2,2,3,2,Moderate,4.212388164,In,214768,0.387436003,0.502091218
19987053,2,2,3,2,Moderate,4.139913855,In,214768,0.399894009,0.484282297
19987055,2,2,3,2,Moderate,3.873730668,In,20327,0.28233984,0.511087453
20071047,2,2,2,2,Moderate,3.855207345,In,100191,0.36053079,0.689955185
20090285,2,2,3,2,Moderate,4.343713871,In,3066718,0.448558847,0.525889805
20191283,2,2,2,2,Moderate,4.452757594,In,100191,0.355617057,0.703721411
20217326,2,2,3,2,Moderate,3.859339562,In,214768,0.269754636,0.623341071
20228377,2,2,2,2,Moderate,4.431185086,In,3066716,0.4157632,0.548548759
20228378,2,2,3,2,Moderate,4.150261058,In,70897,0.396352233,0.662598721
20228379,2,2,2,2,Moderate,4.111317761,In,70897,0.311735756,0.754984851
20239897,2,1,2,2,Moderate,4.724142383,In,3259,0.551421993,0.430821228
20242157,2,1,2,2,Moderate,4.617480948,In,4115,0.534690881,0.42699488
20249640,2,1,3,2,Moderate,4.563739832,In,3066718,0.454614681,0.530306212
20293871,2,1,2,2,Moderate,4.73545191,In,3259,0.553948924,0.428771606
20294860,2,2,2,2,Moderate,4.156424087,In,3066716,0.43867225,0.58700488
20305952,2,2,3,2,Moderate,4.117189312,In,3079007,0.232525331,0.735802235
20321769,2,2,2,2,Moderate,4.0488479,In,3066716,0.4417282,0.590156864
20350862,2,3,1,3,Good,1.573425168,Outside AD,24072,0.493406571,0.594655381
20392442,2,3,1,3,Good,1.345116278,Outside AD,18725,0.523735543,0.548597344
20392445,2,3,1,3,Good,2.867240531,Outside AD,3259,0.18026322,0.806123031
20392450,2,3,1,3,Good,2.750375739,Outside AD,3259,0.228390163,0.757280705
20392461,2,3,1,3,Good,3.431450743,Outside AD,3259,0.233397683,0.724703473
20400269,2,3,1,3,Good,3.245803782,Outside AD,70897,0.318792403,0.737948602
20405655,2,3,1,3,Good,2.654788485,Outside AD,100191,0.401867953,0.684741801
20444365,2,3,1,3,Good,3.413153716,Outside AD,3066715,0.145959297,0.819694332
20449544,2,3,1,3,Good,3.329142067,Outside AD,3259,0.296929105,0.657623334
20461725,2,3,1,3,Good,3.293927903,Outside AD,100191,0.37888407,0.685700902
20479559,2,3,1,3,Good,3.45556838,Outside AD,3259,0.222317833,0.75762711
20479566,2,3,1,3,Good,2.148890567,Outside AD,100191,0.433439253,0.633952306
20479568,2,3,1,3,Good,2.833701517,Outside AD,4485134,0.603757331,0.571357106
20484518,2,3,1,3,Good,1.645838519,Outside AD,24072,0.381723802,0.614865683
20512215,2,3,1,3,Good,3.338378194,Outside AD,3259,0.446304801,0.601074689
20512220,2,3,1,3,Good,2.916733605,Outside AD,3079007,0.263308723,0.676988914
20512250,3,3,1,3,Good,2.448598766,Outside AD,8573,0.321743169,0.606469775
20512255,2,3,1,3,Good,1.991048829,Outside AD,18725,0.527768707,0.579065211
20520967,2,3,1,3,Good,3.101012657,Outside AD,70897,0.401492116,0.700488752
20520982,2,3,1,3,Good,3.526313941,Outside AD,100191,0.431210233,0.735957588
20520987,2,3,1,3,Good,3.210504915,Outside AD,3079007,0.325165541,0.623693561
20520996,2,3,1,3,Good,3.758761363,Outside AD,3079007,0.389689064,0.572476399
20521003,3,3,1,3,Good,1.895796019,Outside AD,18725,0.429756447,0.523346983
20521009,2,3,1,3,Good,1.284108641,Outside AD,24072,0.484865646,0.620764433
20521014,2,3,1,3,Good,3.771015915,Outside AD,26391,0.390844385,0.676613253
20521024,2,3,1,3,Good,2.508898843,Outside AD,3259,0.159468909,0.84995168
20521025,2,3,1,3,Good,3.17147412,Outside AD,100191,0.469735071,0.646545062
20521027,2,3,1,3,Good,2.886920306,Outside AD,3259,0.203294357,0.759082519
20521063,2,1,1,2,Moderate,5.338328137,Outside AD,4485134,0.346034404,0.680509478
20521066,2,2,1,2,Moderate,4.153581672,Outside AD,3079007,0.351401936,0.637525595
20521067,2,2,1,2,Moderate,4.131788562,Outside AD,70897,0.297481971,0.715164947
20521069,2,2,1,2,Moderate,4.10493638,Outside AD,70897,0.29539697,0.719703154
20521082,2,2,1,2,Moderate,4.062271144,Outside AD,3259,0.36044779,0.600633802
20521088,2,2,1,2,Moderate,0.674908773,Outside AD,24072,0.448642725,0.609429617
20521091,2,2,1,2,Moderate,0.557867143,Outside AD,18725,0.383944513,0.62501161
20521096,2,1,1,2,Moderate,4.58332113,Outside AD,4485134,0.359398766,0.757933195
20521097,2,2,1,2,Moderate,4.230749239,Outside AD,4485134,0.373439302,0.710529941
20521110,2,1,1,2,Moderate,4.610400075,Outside AD,100191,0.421084257,0.677010263
20521115,2,2,1,2,Moderate,3.919950489,Outside AD,4485134,0.2963908,0.770672422
20521117,2,2,1,2,Moderate,4.207319211,Outside AD,4485134,0.31807824,0.687130846
20521123,2,2,1,2,Moderate,3.836559673,Outside AD,3066715,0.303483688,0.70196203
20521132,2,2,1,2,Moderate,3.886364472,Outside AD,4485134,0.332398485,0.725758211
20521134,2,1,1,2,Moderate,4.569933289,Outside AD,4485134,0.378570817,0.65084703
20521141,2,1,1,2,Moderate,4.527758159,Outside AD,4485134,0.378940043,0.646088075
20521155,2,1,1,2,Moderate,4.691478648,Outside AD,3259,0.474175117,0.49056737
20521161,2,1,1,2,Moderate,4.782590856,Outside AD,4485134,0.346218231,0.69065672
20521162,2,1,1,2,Moderate,5.238239294,Outside AD,4485134,0.45326723,0.602571668
20521170,2,1,1,2,Moderate,5.238239294,Outside AD,4485134,0.45326723,0.602571668
20521179,2,1,1,2,Moderate,5.101228063,Outside AD,4485134,0.437815611,0.651068141
20521188,2,1,1,2,Moderate,4.85164628,Outside AD,4485134,0.360754884,0.663995636
20521190,2,1,1,2,Moderate,5.101766069,Outside AD,4485134,0.437778877,0.651120484
20521212,2,1,1,2,Moderate,5.295174888,Outside AD,4485134,0.47257555,0.577331568
20521215,2,1,1,2,Moderate,5.294487291,Outside AD,4485134,0.47262167,0.577272376
20521216,2,2,1,2,Moderate,3.918682552,Outside AD,4485134,0.393256623,0.60786109
20521219,2,1,1,2,Moderate,5.157751636,Outside AD,4485134,0.442581955,0.625697786
20521228,2,1,1,2,Moderate,4.85164628,Outside AD,4485134,0.360754884,0.663995636
