Table S8. The PRI result of 1909 true external FCOCs using the optimal Rat-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
20392449,2,2,2,2,Moderate,3.789434844,In,87,0.306997047,0.615017941
20392454,2,2,3,2,Moderate,3.828279135,In,80,0.39582427,0.625873944
20392456,2,2,1,2,Moderate,4.417945435,Outside AD,87,0.231607019,0.769548046
20392460,2,2,2,2,Moderate,4.213494538,In,87,0.36777466,0.614804931
20400267,2,1,1,2,Moderate,4.688120332,Outside AD,87,0.401322244,0.627633115
20429671,2,2,1,2,Moderate,4.450570245,Outside AD,91,0.581342049,0.49469879
20447384,2,2,1,2,Moderate,4.295135928,Outside AD,91,0.495099553,0.585343864
20454321,2,2,1,2,Moderate,4.230530735,Outside AD,63,0.569213336,0.361704437
20461727,2,2,2,2,Moderate,4.223601113,In,34,0.408755227,0.72725456
20463471,2,2,3,2,Moderate,3.712164088,In,80,0.335259036,0.689475981
20479560,2,2,3,2,Moderate,4.472164465,In,87,0.446445504,0.584181332
20479561,2,2,1,2,Moderate,4.270503256,Outside AD,87,0.401295634,0.603496377
20479562,2,2,3,2,Moderate,3.802761605,In,80,0.409905457,0.602304243
20479563,2,2,1,2,Moderate,4.201162487,Outside AD,91,0.426109798,0.597127738
20479564,2,2,1,2,Moderate,4.178904873,Outside AD,87,0.297077269,0.72749154
20479565,3,1,1,2,Moderate,4.62879011,Outside AD,63,0.668224039,0.459711113
20479567,2,2,3,2,Moderate,3.969056431,In,80,0.380926174,0.620958958
20479570,2,1,1,2,Moderate,4.546806097,Outside AD,87,0.326931228,0.693267096
20508811,2,2,2,2,Moderate,3.985189931,In,87,0.397167753,0.582679679
20512206,2,2,1,2,Moderate,4.416396411,Outside AD,91,0.468563598,0.643248326
20512214,2,1,1,2,Moderate,4.517031648,Outside AD,91,0.473485433,0.612374194
20512232,2,2,2,2,Moderate,4.036950957,In,87,0.189344144,0.769069981
20512241,2,2,1,2,Moderate,4.190487659,Outside AD,70,0.528964915,0.341665406
20512258,2,2,1,2,Moderate,3.799773026,Outside AD,91,0.233230032,0.771106742
20512263,2,2,3,2,Moderate,3.671788953,In,87,0.250872936,0.697882857
20520963,2,1,1,2,Moderate,4.487339149,Outside AD,91,0.473351732,0.609540123
20520974,2,2,2,2,Moderate,4.163010211,In,87,0.289070295,0.668849077
20520989,2,2,3,2,Moderate,3.714507303,In,87,0.309247653,0.608785834
20520991,1,3,1,2,Moderate,3.511147758,Outside AD,91,0.635043242,0.559659071
20520992,2,2,2,2,Moderate,4.142757917,In,87,0.205814725,0.710964711
20521006,2,2,3,2,Moderate,4.243331953,In,87,0.35599068,0.546266299
20521028,2,2,2,2,Moderate,4.215351859,In,87,0.190475015,0.746184495
20521031,2,2,3,2,Moderate,4.206333686,In,87,0.338757347,0.560984737
20521034,2,2,2,2,Moderate,4.070994573,In,87,0.326074707,0.582618298
20521036,2,2,2,2,Moderate,3.930498707,In,87,0.236963821,0.714591508
20521037,2,2,2,2,Moderate,4.382422579,In,87,0.21605909,0.700776169
20521051,2,2,3,2,Moderate,3.793047817,In,87,0.211138794,0.75697123
20521055,2,2,3,2,Moderate,4.181379118,In,87,0.341021171,0.531080356
20521068,2,2,3,2,Moderate,4.244633246,In,87,0.354412763,0.541889044
20521073,2,2,2,2,Moderate,4.083924766,In,87,0.444810807,0.413885391
20521074,2,2,3,2,Moderate,3.732247789,In,44,0.398233642,-0.071599746
20521080,2,2,3,2,Moderate,3.809537822,In,87,0.221180565,0.715398752
20521090,2,2,3,2,Moderate,4.408906872,In,87,0.339760117,0.532368306
20521094,2,2,3,2,Moderate,3.894689179,In,87,0.216900675,0.730824437
20521099,2,2,2,2,Moderate,4.44469388,In,87,0.216521136,0.69576402
20521100,2,2,2,2,Moderate,3.74023429,In,1,0.381273615,0.712049775
20521104,2,2,2,2,Moderate,4.12881976,In,87,0.294283161,0.614552498
20521114,2,2,3,2,Moderate,3.801780048,In,87,0.211617419,0.795317132
20521116,2,2,3,2,Moderate,3.65744687,In,87,0.328558667,0.604461647
20521137,2,2,2,2,Moderate,3.668356863,In,1,0.370648311,0.732971261
20521145,2,2,3,2,Moderate,4.135239797,In,87,0.30958,0.592629044
20521151,2,2,1,2,Moderate,3.874439429,Outside AD,91,0.469441673,0.690121719
20521152,2,2,3,2,Moderate,3.726167385,In,34,0.228888248,0.854006289
20521159,2,2,3,2,Moderate,4.10528209,In,87,0.399198641,0.570996599
20521165,2,2,3,2,Moderate,3.902465118,In,1,0.439764795,0.60228037
20521166,2,2,3,2,Moderate,3.962016349,In,87,0.436053727,0.53752954
20521175,2,2,3,2,Moderate,4.108856807,In,87,0.39790331,0.572485915
20521185,2,2,3,2,Moderate,3.95744835,In,56,0.317636276,0.77187474
20521187,2,2,3,2,Moderate,4.3480486,In,34,0.403607304,0.709646501
20521199,2,2,2,2,Moderate,3.647937814,In,79,0.357351938,0.726670018
20521200,2,2,2,2,Moderate,3.930503536,In,87,0.200794575,0.76000038
20521201,2,2,3,2,Moderate,3.644101179,In,87,0.450938676,0.446473995
20521211,2,2,2,2,Moderate,4.064286222,In,87,0.266138206,0.723269347
20521214,2,2,1,2,Moderate,3.669301342,Outside AD,1,0.404234952,0.688322134
20521218,2,2,3,2,Moderate,3.698204009,In,79,0.294550361,0.698146582
20521222,2,2,1,2,Moderate,3.65625473,Outside AD,1,0.396969995,0.700305677
20521223,2,2,2,2,Moderate,4.023878511,In,87,0.25930933,0.752590458
20521229,2,2,2,2,Moderate,4.090276284,In,87,0.256350385,0.724874161
